sno,func,wait,counter
1291,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,10,1292
1292,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1079,1293
1293,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,8,1294
1294,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,676,1295
1295,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,10,1296
1296,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,678,1297
1297,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6,1298
1298,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7,1299
1299,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,586,1300
1300,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,8,1301
1301,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,501,1302
1302,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,9,1303
1303,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,360,1304
1304,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6,1305
1305,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,464,1306
1306,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5,1307
1307,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,380,1308
1308,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5,1309
1309,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,34,1310
1310,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,394,1311
1311,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,10,1312
1312,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,537,1313
1313,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,8,1314
1314,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,432,1315
1315,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,8,1316
1316,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1069,1317
1317,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5,1318
1318,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1220,1319
1319,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6,1320
1320,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1128,1321
1321,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,128,1322
1322,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5,1323
1323,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1053,1324
1324,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6,1325
1325,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1148,1326
1326,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,10,1327
1327,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1469,1328
1328,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,9,1329
1329,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1305,1330
1330,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5,1331
1331,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,103,1332
1332,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,627,1333
1333,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5,1334
1334,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1504,1335
1335,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,9,1336
1336,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1842,1337
1337,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5,1338
1338,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1129,1339
1339,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,27,1340
1340,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,770,1341
1341,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,207,1342
1342,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,719,1343
1343,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1910,1344
1344,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,10,1345
1345,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,792,1346
1346,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,11,1347
1347,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,846,1348
1348,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6,1349
1349,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2083,1350
1350,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,9,1351
1351,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,657,1352
1352,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,840,1353
1353,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,10,1354
1354,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1750,1355
1355,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,8,1356
1356,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,414,1357
1357,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1918,1358
1358,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,619,1359
1359,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,22,1360
1360,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,397,1361
1361,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,997,1362
1362,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5,1363
1363,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,984,1364
1364,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,24,1365
1365,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,843,1366
1366,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,408,1367
1367,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5042,1368
1368,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7504,1369
1369,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4315,1370
1370,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2067,1371
1371,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7476,1372
1372,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4833,1373
1373,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7406,1374
1374,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6076,1375
1375,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2523,1376
1376,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6418,1377
1377,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2656,1378
1378,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2808,1379
1379,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3600,1380
1380,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4452,1381
1381,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3640,1382
1382,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6989,1383
1383,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3469,1384
1384,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3519,1385
1385,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7674,1386
1386,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5785,1387
1387,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1579,1388
1388,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5181,1389
1389,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4054,1390
1390,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3164,1391
1391,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,8940,1392
1392,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2126,1393
1393,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3095,1394
1394,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2367,1395
1395,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6497,1396
1396,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4994,1397
1397,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,8753,1398
1398,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5720,1399
1399,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3818,1400
1400,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5896,1401
1401,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5361,1402
1402,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5499,1403
1403,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3390,1404
1404,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2157,1405
1405,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1876,1406
1406,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,19,1407
1407,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7321,1408
1408,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7603,1409
1409,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6897,1410
1410,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2490,1411
1411,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2588,1412
1412,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3054,1413
1413,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2964,1414
1414,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2402,1415
1415,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,8632,1416
1416,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5811,1417
1417,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2359,1418
1418,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5119,1419
1419,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2849,1420
1420,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3140,1421
1421,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4771,1422
1422,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5152,1423
1423,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2662,1424
1424,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3346,1425
1425,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5067,1426
1426,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2463,1427
1427,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3461,1428
1428,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6323,1429
1429,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5353,1430
1430,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3781,1431
1431,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1066,1432
1432,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7384,1433
1433,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3100,1434
1434,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3100,1435
1435,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,8575,1436
1436,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3146,1437
1437,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3006,1438
1438,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7939,1439
1439,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2553,1440
1440,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4964,1441
1441,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7940,1442
1442,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5429,1443
1443,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6764,1444
1444,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3049,1445
1445,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6432,1446
1446,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5154,1447
1447,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2229,1448
1448,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6027,1449
1449,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3236,1450
1450,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2412,1451
1451,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4822,1452
1452,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5066,1453
1453,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2502,1454
1454,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1838,1455
1455,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2540,1456
1456,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7601,1457
1457,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2728,1458
1458,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5099,1459
1459,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3288,1460
1460,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2890,1461
1461,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2492,1462
1462,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1037,1463
1463,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1988,1464
1464,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5100,1465
1465,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4107,1466
1466,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6270,1467
1467,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5720,1468
1468,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3417,1469
1469,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1867,1470
1470,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2395,1471
1471,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5824,1472
1472,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3945,1473
1473,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7753,1474
1474,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4977,1475
1475,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2046,1476
1476,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3551,1477
1477,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,8,1478
1478,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1213,1479
1479,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4134,1480
1480,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1683,1481
1481,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1668,1482
1482,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,21,1483
1483,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2830,1484
1484,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4607,1485
1485,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2042,1486
1486,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2111,1487
1487,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1769,1488
1488,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1981,1489
1489,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3452,1490
1490,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4181,1491
1491,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2286,1492
1492,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5938,1493
1493,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3507,1494
1494,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5676,1495
1495,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6028,1496
1496,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3580,1497
1497,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3675,1498
1498,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,8202,1499
1499,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3499,1500
1500,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2919,1501
1501,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3545,1502
1502,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5182,1503
1503,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2377,1504
1504,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5553,1505
1505,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5210,1506
1506,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2518,1507
1507,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1225,1508
1508,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7379,1509
1509,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2814,1510
1510,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3593,1511
1511,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3591,1512
1512,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5881,1513
1513,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3099,1514
1514,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2002,1515
1515,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1571,1516
1516,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,8178,1517
1517,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6117,1518
1518,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3445,1519
1519,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5299,1520
1520,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2412,1521
1521,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4765,1522
1522,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5046,1523
1523,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6640,1524
1524,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4529,1525
1525,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1351,1526
1526,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3090,1527
1527,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,942,1528
1528,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6426,1529
1529,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4829,1530
1530,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4542,1531
1531,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5844,1532
1532,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3000,1533
1533,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2245,1534
1534,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4543,1535
1535,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4693,1536
1536,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3956,1537
1537,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,9525,1538
1538,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3389,1539
1539,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2163,1540
1540,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4591,1541
1541,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4488,1542
1542,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1848,1543
1543,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,8964,1544
1544,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4235,1545
1545,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2598,1546
1546,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6400,1547
1547,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3441,1548
1548,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4281,1549
1549,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5790,1550
1550,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4497,1551
1551,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2638,1552
1552,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2636,1553
1553,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4115,1554
1554,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1048,1555
1555,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2085,1556
1556,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7335,1557
1557,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6275,1558
1558,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2569,1559
1559,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4921,1560
1560,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6909,1561
1561,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3880,1562
1562,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3834,1563
1563,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3316,1564
1564,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3618,1565
1565,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2179,1566
1566,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5564,1567
1567,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3087,1568
1568,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4364,1569
1569,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6946,1570
1570,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5126,1571
1571,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3482,1572
1572,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4089,1573
1573,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3325,1574
1574,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4304,1575
1575,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7341,1576
1576,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3645,1577
1577,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1429,1578
1578,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,9795,1579
1579,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2907,1580
1580,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6273,1581
1581,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5089,1582
1582,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2295,1583
1583,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2453,1584
1584,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6548,1585
1585,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5469,1586
1586,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,7045,1587
1587,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,2298,1588
1588,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3217,1589
1589,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,14304,1590
1590,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,42159,1591
1591,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,5124,1592
1592,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3164,1593
1593,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6434,1594
1594,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3956,1595
1595,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1980,1596
1596,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3898,1597
1597,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1934,1598
1598,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,9271,1599
1599,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,6111,1600
1600,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,4121,1601
1601,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,3535,1602
1602,155e47f8e7f751d0c845049456d01832013c61336a8cd85901330ac821a71534,1949,1603
